z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,StationID
-0.027410693,-0.018382119,-0.055862665,0.046566594,0.02459739,0.013892848,0.12547225,0.061713815,-0.057573296,-0.021753311,-0.0018145572,0.036113426,0.005778648,-0.028203387,-0.012705386,-0.09052208,0.023277465,-0.023131382,-0.00038594753,-0.016712904,-0.02191905,-0.049582317,0.036720715,-0.6164659,0.006054921,-0.006593965,-0.07945883,0.019841522,0.20328853,-0.071662225,0.08795789,0.048533347,-0.022486806,0.051400058,0.017246734,-0.09752094,-0.17860766,-0.06524623,-0.07921615,0.009624697,0.14724764,0.0028664619,0.085847735,-0.058588713,0.109908246,0.11727399,-0.11918551,0.006620344,0.0275842,-0.06638312,-0.05382956,0.03457608,-0.014292434,-0.03488288,0.016151162,-0.029848304,0.035262205,0.020279247,-0.026839219,0.014946498,0.07540861,-0.07656615,0.04952375,0.07725684,708
-0.07036442,-0.019044446,-0.073809855,0.11159155,0.10371951,-0.1219053,0.08138558,0.20407425,-0.02833577,-0.24300523,-0.067347676,0.16428481,-0.07429619,-0.23658386,0.051638007,-0.2767984,0.074601635,-0.17117512,-0.59307647,-0.050489634,-0.04076647,0.020004407,0.05460178,-0.73993826,0.32948184,-0.12977967,-0.33809236,-0.13648474,-0.76655066,-0.08010397,0.029359553,0.11263129,-0.04691744,0.17477177,-0.03517323,-0.4681645,-0.48052472,0.066071175,0.16072571,-0.15379025,0.19591957,-0.6541436,0.0934512,-0.41786736,0.1132348,0.3966569,-0.07055017,0.1482927,-0.05617559,-0.29658008,0.057776593,-0.0077580884,-0.12270507,0.27552974,0.054137956,0.106038675,-0.19964284,-0.0016902951,-0.058418848,-0.04751277,0.39316422,-0.20268819,0.06488149,0.042439673,709
-0.0020002052,-0.03378748,-0.05250992,0.024935234,0.061563373,-0.002274625,0.13109776,0.04618448,-0.00010285387,0.01764103,0.020280095,0.02569469,0.006124519,-0.012183268,0.014892817,-0.10306046,-0.0067722015,-0.035256546,-0.08964747,-0.06718297,-0.0052359477,-0.03703703,0.042351864,-0.6158596,0.062961906,0.0079622865,-0.07234821,0.012807079,0.52066886,-0.020797884,0.0379101,0.0088925995,0.03691788,0.06905846,0.018022716,-0.16838074,-0.16053039,-0.040916122,-0.04484099,0.0014195521,0.11139587,-0.047762826,0.07610355,-0.07594015,0.058561005,0.09784717,-0.07771644,0.04035935,0.026652033,-0.0924533,-0.047690503,-0.033701576,0.010328844,-0.05504535,0.03187481,0.00054282695,0.0010762811,-0.026691534,0.025317594,-0.016922735,0.08428744,-0.021765925,-0.010784499,0.04756667,710
-0.111548744,0.035550036,0.048510388,0.0042755343,-0.068304315,0.13407037,0.116108745,0.023747548,-0.12298429,-0.07029949,-0.10612938,0.033728257,0.07018328,-0.075822875,0.041323796,-0.04894967,0.07587381,0.08675168,-0.07496166,0.026824377,0.07284278,0.0709354,0.14481285,2.4113243,-0.0109906625,0.12249715,0.12679075,0.038305834,-0.969309,0.0006506685,-0.10416068,-0.04068696,-0.08814265,0.010697436,0.1116777,-0.2726355,-0.35530204,-0.035659328,-0.026217632,0.025247067,0.12883073,0.14179277,-0.03440071,0.13089278,-0.083899066,0.011150753,0.16082251,-0.1397424,0.01738275,0.10860785,0.0010503754,-0.18375468,-0.20323618,-0.101060435,0.024625776,0.008218594,0.014223598,-0.06285067,-0.13975316,0.041741222,-0.108745806,0.00045494735,0.08614649,0.02703436,711
-0.015664794,-0.082115516,-0.080848485,-0.03981809,0.047171086,-0.05196468,0.04405074,0.12413195,0.031665616,-0.23149343,-0.13454929,0.06450224,-0.06445517,-0.19627818,-0.029392712,-0.05548832,0.076796085,-0.14275932,-0.52469826,-0.04985594,0.12484887,-0.0015088767,0.03290475,-0.7968907,0.29792595,-0.07316504,-0.12321788,-0.1282333,-0.94758976,-0.10996828,-0.11756201,0.0017596148,-0.011952831,0.14379865,0.005216756,-0.48673174,-0.4031542,-0.03599187,0.21013802,-0.15119883,0.009688638,-0.5440787,0.04649213,-0.24291953,-0.07096876,0.29162222,0.053319186,0.073691085,-0.0052897017,-0.32003203,0.13013381,-0.041022886,-0.100906,0.106471345,0.08126776,0.117929965,-0.17039269,-0.077877924,0.028038107,-0.033748694,0.27303112,0.061051928,0.0041293576,-0.06396869,712
-0.008456551,-0.07891108,-0.0987114,0.010971051,0.14188531,0.070662305,0.058909655,-0.027048275,0.093080886,0.038447827,0.018346595,-0.0018583313,-0.08438818,-0.014367048,0.090916574,-0.120360054,0.073574945,-0.09569816,-0.18139043,-0.10472365,0.11490695,0.026882604,0.08508053,-0.74283326,0.19006804,0.03451535,-0.13149649,-0.06445187,0.5220697,0.013155485,-0.06186643,-0.047650274,0.106101975,0.13728528,0.063214734,-0.32610172,-0.17628168,0.0015414879,-0.054518163,-0.0111817345,0.008046903,-0.10144764,0.14613718,-0.09413559,-0.010706596,0.110308446,-0.012602013,0.07186304,-0.008750139,-0.15047608,-0.038661316,-0.12634525,0.018964365,0.0108535215,0.100210615,0.10566494,0.018201232,-0.11138133,0.0038881153,-0.10125574,0.17844775,0.020551793,-0.035908654,-0.042624887,713
-0.04126309,-0.006071942,-0.04553853,0.06896545,0.04365228,0.02711362,0.061100677,0.034490436,-0.03842742,0.004961133,0.0026619155,0.026691653,-0.010082956,-0.05157913,0.019779906,-0.12196473,0.077141926,-0.030749569,-0.038608283,-0.008754551,0.0042025,-0.012935191,0.039704405,-0.7873705,0.060908027,-0.02901268,-0.1350669,-0.00064972416,0.056462854,-0.04285439,0.072679415,0.06863101,-0.032572687,0.06778431,0.018757612,-0.12876037,-0.15728748,-0.037186988,-0.09692021,-0.017118715,0.1344674,-0.11282799,0.099728234,-0.107496746,0.08088388,0.12752019,-0.11392041,0.010691915,0.008669348,-0.090431824,-0.05417639,0.0073427185,-0.0040932,0.063590296,0.009861289,-0.002741713,0.030997254,-0.00084898295,-0.044002138,-0.0063191727,0.13614866,-0.09720021,0.017982535,0.03311876,714
0.11243772,0.051083118,-0.008784801,-0.07030851,-0.017696321,-0.22585541,-0.02814272,0.130937,0.1459585,-0.16642897,-0.12125412,0.05645211,0.034782402,0.008111503,-0.13026287,-0.061500147,-0.044337448,-0.05574323,-0.7211151,-0.045433596,0.056028545,-0.058584124,0.07973241,-1.6193529,0.2825269,-0.008141227,0.007826667,-0.08380798,-1.0196192,-0.027215784,-0.09989238,-0.06533815,0.12017995,0.05572796,-0.080514446,-0.3837268,-0.20332828,0.03317099,0.3755496,-0.14573221,-0.05798611,-0.8825685,-0.13998157,-0.19571745,-0.12147549,0.2672364,0.08732559,0.06415428,-0.04904709,-0.2641563,0.23056912,-0.15212877,-0.011249945,0.008719251,0.06666482,0.06802795,-0.12343285,-0.03872181,-0.0047838166,-0.07354345,0.067975335,0.14726254,-0.031465426,-0.14533007,716
-0.07268501,-0.02948475,-0.069689825,0.10056591,0.116905905,-0.1173241,0.08993694,0.20594461,-0.009855619,-0.24182548,-0.06337717,0.15506573,-0.10314529,-0.24041185,0.052828893,-0.2835721,0.09782268,-0.17854357,-0.6117845,-0.07068151,-0.0124639645,0.007973179,0.083790176,-0.71063006,0.35728735,-0.11201974,-0.3445904,-0.1507259,-0.7465739,-0.06397731,0.029433612,0.10785988,-0.05245398,0.1714366,-0.01674492,-0.5048793,-0.48034838,0.0788613,0.15461445,-0.1577123,0.19819015,-0.66936404,0.10904824,-0.42787063,0.10301343,0.40271878,-0.06007327,0.13952157,-0.072997026,-0.3090263,0.06415024,-0.014736235,-0.1294259,0.29070318,0.052154027,0.119951144,-0.2019201,-0.0018295166,-0.06492335,-0.053905755,0.4136723,-0.20892802,0.06523957,0.017773245,717
-0.041106403,0.0026176553,-0.017215915,0.059904728,-0.0019187368,0.008218858,0.041135266,0.0511029,-0.072981365,-0.017234914,-0.0036143195,0.010127261,0.024154402,-0.032494705,-0.0008628443,-0.070054404,0.031932417,-0.015046969,0.029782444,0.038690194,-0.042518824,-0.030823603,0.011381812,-0.8043302,-0.005229695,-0.023708649,-0.09090939,-0.0060462505,0.11654571,-0.059467115,0.087051764,0.085545585,-0.058934048,0.012790486,0.0073396945,0.003858768,-0.123612285,-0.018115968,-0.07682213,-0.0070884298,0.13736635,-0.04462917,0.056597106,-0.058752418,0.084436804,0.09395416,-0.11538142,-0.012021121,0.019167231,-0.037873052,-0.031237133,0.036381938,-0.02532436,0.03265692,-0.01202772,-0.013656627,0.03373368,0.04154547,-0.060397975,0.018677123,0.085532695,-0.1036422,0.054975066,0.0644065,718
0.10717108,-0.21091546,0.13110134,-0.02020425,0.06534898,0.030057836,-0.069691494,0.053604,0.15075825,0.1145461,0.091726616,-0.13154563,0.0638337,0.043793287,0.1653277,-0.02978789,-0.29825038,0.22335088,0.19150701,-0.22086053,-0.033353902,-0.14481607,-0.048783936,-0.0403314,-0.013951825,-0.20138389,0.011214271,0.029955909,-1.3924676,0.11963815,-0.118222594,0.09627421,0.14405167,0.038193285,-0.16439871,0.4213974,0.95446795,0.14475062,0.32455054,0.038548566,-0.26949322,0.20784509,-0.062232025,-0.0741497,-0.05231276,-0.14083531,-0.0070204064,0.11778113,0.03814995,0.070526816,-0.02782949,0.10226833,0.2322412,0.2850262,-0.07364453,0.043153465,-0.1735143,-0.16714999,0.4000338,-0.015700564,-0.060028054,0.003175132,-0.1611521,-0.2985948,801
-0.12902749,-0.040262364,0.037556946,0.044207666,-0.024391294,0.07288204,0.27905658,-0.04487075,-0.18339725,0.06266062,0.103340834,0.11118063,0.23550446,-0.036164027,-0.05764159,-0.26283798,-0.013765108,0.3446548,-0.0773792,-0.2745325,-0.12812799,0.08695705,0.70166713,1.9852328,-0.0028707813,0.1776374,0.28152072,0.26792356,0.33345446,0.13007736,0.26292226,-0.117077544,-0.017442971,0.18411997,0.04136703,-1.0251898,-0.2786216,-0.21398255,0.2476781,0.0011843522,-0.028131388,0.534301,0.17687687,0.27187234,0.15893362,0.0202024,0.17305973,-0.08482733,0.12190576,0.10130093,-0.11911336,-0.18130013,-0.18247657,-0.0075310916,-0.0009723366,-0.020209506,-0.21603659,0.027751137,-0.105484374,-0.006282538,0.09343461,-0.14591813,-0.16121191,-0.16229936,905
0.13220155,0.072787955,0.0041527078,-0.12116735,-0.018629447,-0.2313579,-0.06721397,0.09494044,0.1948433,-0.09777993,-0.07565826,0.035418823,0.082580835,0.059510168,-0.13330418,0.009962395,-0.08317241,-0.038018186,-0.64469993,-0.05616419,0.022181153,-0.12146005,0.049459957,-1.7511175,0.203629,0.004403122,0.07537827,-0.098698705,-1.0369611,-0.028077161,-0.10783683,-0.08412565,0.14251529,0.02462478,-0.08617979,-0.2823888,-0.14236334,0.013855018,0.39494938,-0.101779364,-0.09818631,-0.8733963,-0.16116284,-0.13239858,-0.16659689,0.22040263,0.12921678,0.022447217,-0.029783966,-0.18994275,0.21587887,-0.10238124,0.020633265,-0.052897006,0.07051443,0.07087381,-0.09248127,-0.050750595,0.0058220774,-0.074938364,-0.014430532,0.18561563,-0.06017921,-0.13658671,907
0.11913725,0.07788624,-0.002070263,-0.09924638,-0.015778184,-0.22998685,-0.05580643,0.0984128,0.17454077,-0.098280326,-0.08008042,0.049615845,0.09342982,0.07330641,-0.14440003,-0.011497714,-0.08533697,-0.035591032,-0.6322837,-0.051300734,0.0198499,-0.085892975,0.051127516,-1.7542616,0.19962162,0.011072613,0.07318033,-0.0946147,-1.0600765,-0.03140629,-0.093684256,-0.093662694,0.15036584,0.024904773,-0.0924485,-0.2926492,-0.15437219,0.011330955,0.38996387,-0.10196995,-0.09123935,-0.8614657,-0.17958157,-0.13809946,-0.15805689,0.23886208,0.12057595,0.04028097,-0.019727862,-0.20253637,0.21664378,-0.11151759,0.0248838,-0.056588247,0.07052122,0.061139986,-0.07088788,-0.056524556,0.016728736,-0.08761696,-0.013280833,0.20059577,-0.053813063,-0.100692764,909
0.11829049,0.07579471,-0.025304079,-0.08862248,-0.024130747,-0.22382602,-0.030908465,0.109154224,0.1595171,-0.12720293,-0.09188503,0.06275529,0.07062125,0.032217186,-0.13298258,-0.03142048,-0.06662108,-0.054819234,-0.64675856,-0.04070446,0.03959871,-0.06104894,0.04933712,-1.6956676,0.23185438,0.006838329,0.055739325,-0.08821112,-1.0837742,-0.027996039,-0.09861056,-0.088309065,0.14658055,0.046598896,-0.070618235,-0.3483676,-0.197929,0.0016172379,0.3593307,-0.12300154,-0.061455466,-0.8727623,-0.15925089,-0.15786996,-0.16433501,0.26278207,0.11456883,0.061763365,-0.012612445,-0.23238453,0.20232412,-0.116456404,0.009776905,-0.0279499,0.09242862,0.06331139,-0.09535098,-0.055423763,0.009509899,-0.06724939,0.023151597,0.19209298,-0.04820154,-0.11314453,910
-0.13575566,-0.0041143466,0.0019273907,0.018893857,0.02659905,0.038160224,0.19617686,-0.026900962,-0.059194855,-0.004655659,0.07049923,-0.04926353,0.1805892,-0.035317976,-0.027496241,-0.18853804,0.0016957559,0.092459194,-0.05279866,-0.1352157,-0.1367622,-0.05832781,0.35105547,1.712462,-0.006445704,0.08860352,0.08776684,0.07497896,1.2130088,0.0763476,0.10946675,-0.013697583,-0.015490486,0.14763218,0.05123768,-0.4775056,-0.21026304,-0.10201546,0.10664281,0.035770107,0.061065413,0.17765176,0.04543847,0.12800142,0.08095254,0.006016487,0.06513113,-0.08582319,0.017673383,0.05615122,-0.09299391,-0.124756016,-0.150143,-0.015439868,-0.012957731,0.03218347,-0.09902276,0.039085142,-0.028005518,-0.0053660646,0.0044925157,-0.04662846,-0.0978682,-0.10450134,911
-0.006029308,-0.04904569,-0.062915415,0.04025254,0.06793605,0.009179708,0.16293994,0.040891543,0.0013377904,0.0047051087,0.019216092,0.03640403,0.0038061365,-0.015468258,-0.0041096136,-0.1209266,0.005366359,-0.03141841,-0.10667689,-0.08986656,-0.0034627914,-0.044174954,0.05840508,-0.49634123,0.07159852,0.009640798,-0.060221467,0.03199236,0.5269029,-0.02489539,0.062177848,0.0026374198,0.047444835,0.091915965,0.015930712,-0.19827683,-0.20205757,-0.07408035,-0.051267803,0.013190396,0.12669414,-0.00014964491,0.08237874,-0.07257882,0.08488343,0.10325175,-0.09017712,0.025371272,0.028920943,-0.09343099,-0.05555617,-0.027563147,0.004795179,-0.070420936,0.03951456,-0.025365613,4.786253e-05,-0.03370894,0.03443878,-0.02866108,0.07409522,-0.013748728,-0.00015323609,0.06641434,912
0.12431639,0.06808013,-0.016294658,-0.10317086,-0.02281271,-0.22692516,-0.04281926,0.112387285,0.17929773,-0.118703485,-0.089327216,0.051978752,0.06568616,0.03913654,-0.12933235,-0.015756778,-0.07224919,-0.05195467,-0.6565415,-0.049193054,0.030944392,-0.08632262,0.05000946,-1.703365,0.23767826,0.001128979,0.051630866,-0.08937376,-1.0460758,-0.033163823,-0.1060316,-0.081518814,0.14421493,0.042899236,-0.07148902,-0.33297235,-0.177627,0.013179623,0.37671018,-0.1155647,-0.083992615,-0.87629247,-0.1511489,-0.1457659,-0.16322002,0.24334416,0.11940944,0.048652355,-0.02489427,-0.219962,0.21391416,-0.113365404,0.009691581,-0.038737535,0.079580955,0.07559957,-0.10153201,-0.05695518,0.008432545,-0.063524485,0.021040758,0.1805104,-0.05442775,-0.13735588,913
0.11753259,0.076538995,-0.005625263,-0.093975395,-0.011237361,-0.20817803,-0.06418142,0.082932934,0.16804244,-0.09350179,-0.058125585,0.031959847,0.09865385,0.048283886,-0.115309685,-0.007791601,-0.07004771,-0.042774744,-0.5829553,-0.06617351,-0.00073577464,-0.107293546,0.04474601,-1.7580649,0.17767583,0.006184168,0.05478474,-0.085282,-1.0444473,-0.019843614,-0.080594495,-0.06770818,0.13587178,0.022736147,-0.0803655,-0.2733013,-0.13301304,0.015423901,0.3462074,-0.08239057,-0.07822223,-0.7995838,-0.14856629,-0.13360193,-0.13513434,0.20192854,0.11442585,0.022780363,-0.024132637,-0.17897306,0.18792427,-0.08769936,0.030861631,-0.03938766,0.059700344,0.056006894,-0.08224268,-0.040821437,0.013375387,-0.06267892,-0.0015223119,0.1700021,-0.053863637,-0.09771179,914
0.11633005,0.078409255,-0.013771497,-0.09431197,-0.019809991,-0.21853903,-0.04692316,0.10088098,0.16751699,-0.11128636,-0.084893376,0.05113505,0.07992019,0.04983383,-0.13567846,-0.022841997,-0.07172589,-0.05195669,-0.6286055,-0.042252734,0.022931471,-0.082435966,0.045049526,-1.7218099,0.21306002,0.009178512,0.056198727,-0.08986059,-1.0847863,-0.030242657,-0.090846874,-0.08468282,0.14542328,0.031107038,-0.08148259,-0.31609112,-0.1757871,0.0109356195,0.3685496,-0.10563027,-0.07956183,-0.86370665,-0.16474134,-0.1419162,-0.15528166,0.24592389,0.113892704,0.044797737,-0.021847164,-0.208765,0.20822322,-0.11133123,0.013181061,-0.04166907,0.078476496,0.06469126,-0.08164477,-0.051375087,0.014652796,-0.06998057,0.00067343377,0.17862424,-0.047198556,-0.10934721,915
0.11883833,0.071819395,-0.017453283,-0.07813504,-0.017010093,-0.21223536,-0.04070641,0.100845054,0.15921159,-0.114645764,-0.07674593,0.05232823,0.085058734,0.049359854,-0.13007943,-0.032553345,-0.06590074,-0.049727544,-0.61733705,-0.045714185,0.013302013,-0.07261397,0.05063463,-1.7318825,0.21158299,0.006389804,0.040185403,-0.07570805,-1.0645577,-0.02517367,-0.07993249,-0.06853774,0.14204697,0.03206916,-0.07955801,-0.31739262,-0.16733468,0.01785145,0.347732,-0.102723174,-0.07172255,-0.82940865,-0.15213978,-0.14319366,-0.13120244,0.2352538,0.10114947,0.048747797,-0.018750438,-0.20936692,0.2005446,-0.11505974,0.014257953,-0.035975605,0.07439671,0.05601704,-0.08971712,-0.044733565,0.015052535,-0.058438987,0.019045955,0.16842172,-0.038225405,-0.10140352,916
-0.12650979,0.04068829,-0.21977726,0.11434138,0.093922,0.36982176,0.14027983,-0.18147737,-0.20469025,-0.12838934,0.051937968,0.13970806,0.0504257,-0.023128364,-0.051544055,0.08055852,0.23427945,-0.19651851,0.7118787,0.21061869,-0.019466646,0.028736368,-0.14741519,-1.5163602,-0.30235937,0.047478206,0.0455049,0.031025276,-2.149244,-0.09891137,0.19228236,0.029735055,-0.09202834,-0.107323065,0.17780514,-0.06742592,-0.36331233,-0.1319444,-0.51345944,0.20086281,0.14570367,0.38939184,0.16732088,0.25572634,0.023019798,0.011503665,-0.1252639,-0.104154125,0.12769948,0.106947474,-0.16625029,0.04655128,-0.17074984,-0.25164574,0.10835328,-0.195214,0.25895473,0.15742716,-0.12780306,0.20865244,0.131861,-0.09789119,0.116201855,0.23193458,917
-0.08767656,-0.08908393,0.0043325424,0.07842566,-0.03739433,0.020889614,0.22858068,-0.0014584064,-0.13643143,0.017076507,0.07491696,0.06474669,0.17493887,-0.03648926,-0.029556196,-0.23496658,-0.009689923,0.2984981,-0.065119356,-0.24319713,-0.105742805,0.09638436,0.5494222,1.6252764,-0.003195664,0.12842597,0.25677657,0.2572688,0.3116003,0.12327016,0.24042293,-0.08903244,-0.0023351004,0.18412781,0.037806384,-0.79672545,-0.17769188,-0.157083,0.23172373,0.0065091145,-0.045610733,0.4545901,0.115305215,0.22770043,0.15435442,0.021696998,0.09994073,-0.013301823,0.14134231,0.06537605,-0.11424328,-0.13845602,-0.11500676,0.06273143,-0.006666387,-0.041758146,-0.22617522,0.02494425,-0.048127912,0.0046055503,0.080459796,-0.1223459,-0.12833232,-0.12341386,918
0.04988993,0.029932408,0.0018682107,0.024111185,-0.0035277605,0.06776771,0.02013985,-0.055320054,-0.0097083,0.054057404,0.035680056,0.02556774,0.10695189,0.0001299046,-0.019323163,-0.029089756,0.009125177,-0.05304666,-0.0880125,-0.04520528,0.010998748,-0.0065880343,0.06648324,0.9900039,-0.053702734,0.05401486,0.03269429,0.025350861,1.6625651,0.06383417,-0.065805525,-0.0242983,0.008550585,0.022055786,-0.0021137213,-0.073859885,-0.009581515,-0.03725417,0.06283021,0.029410113,-0.036845893,0.15333441,0.030399965,0.022689387,0.08526228,-0.026298674,0.050693393,-0.10521208,0.06094258,-0.028215803,-0.010674484,-0.045257427,-0.07465543,0.0133777335,0.047033858,0.002222553,-0.02037087,0.06540156,-0.08844457,0.037424423,-0.0055457,-0.041327655,-0.012157284,-0.103288636,919
0.059668515,-0.08597998,0.15481642,-0.19408834,-0.05420059,0.21783775,-0.08370684,0.058705747,-0.02852871,0.06555078,-0.07880114,-0.12242253,-0.025922522,0.02167466,0.34149817,-0.08601228,-0.40256348,0.123107664,0.20579867,-0.16451193,0.031198107,0.036297888,0.1212325,-0.33988518,0.19825432,-0.010043755,-0.08047834,-0.031196415,-2.317396,0.22628805,-0.2697907,0.088274196,0.21279685,-0.082417965,-0.15737271,0.06828168,0.9944709,0.23518783,0.30081978,-0.044485517,-0.33329064,0.68313456,0.04753092,-0.06295127,-0.13598028,-0.20134722,0.20735458,0.24099441,-0.15737359,0.15198001,0.05531942,0.122676484,0.1577445,0.11268261,-0.0035658279,0.2090739,-0.07643953,-0.13830738,0.3255536,-0.041499987,-0.11602167,0.17788893,-0.2059389,-0.32883212,920
0.11413642,0.07360615,-0.031136535,-0.0879523,-0.021674335,-0.22075811,-0.029386371,0.10664049,0.15564497,-0.14049113,-0.098101705,0.058470517,0.066029735,0.010680448,-0.12905738,-0.03580471,-0.058664944,-0.068246566,-0.6436486,-0.037134916,0.04973749,-0.065361306,0.044174038,-1.6511533,0.22983843,0.0065017566,0.05817255,-0.100648254,-1.1136066,-0.027402794,-0.09604792,-0.09310967,0.1415603,0.048940614,-0.066676006,-0.35652584,-0.21625185,-0.004619837,0.3553723,-0.12963174,-0.049194053,-0.88526744,-0.15709706,-0.167188,-0.17432699,0.27529067,0.11413336,0.060601596,-0.009779813,-0.24298295,0.19657436,-0.11064103,0.010347217,-0.0162988,0.10253792,0.06247948,-0.09620462,-0.050637603,0.004086271,-0.06960235,0.027030876,0.19150484,-0.04902313,-0.10622564,921
0.11273406,0.08039607,-0.030749097,-0.09390381,-0.02272477,-0.22477017,-0.03539832,0.103232384,0.15922494,-0.13525449,-0.094998956,0.05280684,0.07046223,0.0053642057,-0.12601633,-0.031318843,-0.0644068,-0.07027382,-0.640274,-0.038804047,0.05239416,-0.071636036,0.038769446,-1.6404145,0.22216387,0.008408599,0.07086724,-0.11171643,-1.1253761,-0.026050126,-0.09530172,-0.1006459,0.1440437,0.048458725,-0.06507907,-0.35048,-0.21430095,-0.010075439,0.35857588,-0.13009165,-0.045506984,-0.8973271,-0.16346006,-0.17087433,-0.18999588,0.28055263,0.12259127,0.05759177,-0.009303423,-0.24242792,0.19099689,-0.100723565,0.01714465,-0.013715908,0.105899796,0.064074494,-0.09132479,-0.053047046,0.00395333,-0.0744986,0.015605396,0.19992876,-0.05580861,-0.103649184,922
